pid,lot_frontage,lot_area,lot_config,neighborhood,overall_qu,overall_cond,year_blt,exterior_1st,mas_vnr_type,exter_qu,foundation,bsmt_qu,bsmt_exposure,bsmt_unf_sf,total_bsmt_sf,heating_qu,2nd_flr_sf,gr_liv_area,full_bath,half_bath,bedroom_abvgr,kitchen_qu,fireplaces,fireplace_qu,garage_area,wood_deck_sf,mo_sold,year_sold,saleprice
528231050,60.0,21930,Inside,Gilbert,5,5,2005,VinylSd,NONE,2,PConc,4,3,732.0,732.0,4,1104,1838,2,1,4,2,1,4,372.0,100,7,2006,192140
528235050,,7861,Inside,Gilbert,6,5,2002,VinylSd,NONE,2,PConc,4,1,326.0,783.0,4,702,1509,2,1,3,3,1,4,393.0,100,6,2006,183200
528235130,74.0,9056,Inside,Gilbert,8,5,2004,VinylSd,NONE,2,PConc,5,3,707.0,707.0,4,707,1414,2,1,3,3,1,4,403.0,100,10,2006,178000
528235190,59.0,9171,Inside,Gilbert,7,5,2004,VinylSd,NONE,2,PConc,4,3,848.0,848.0,4,750,1598,2,1,3,3,1,4,433.0,100,7,2006,201490
528240080,106.0,11194,Corner,Gilbert,8,5,2000,VinylSd,BrkFace,2,PConc,4,1,1406.0,1406.0,4,482,1936,2,1,3,3,1,3,504.0,188,11,2006,230500
528250060,63.0,7875,Inside,Gilbert,7,5,2003,VinylSd,NONE,2,PConc,4,1,783.0,783.0,4,702,1509,2,1,3,3,1,4,393.0,0,7,2006,180000
528275060,,8121,Inside,Gilbert,6,5,2000,VinylSd,NONE,1,PConc,4,1,953.0,953.0,4,711,1664,2,1,3,2,1,3,460.0,100,1,2006,172400
528275080,,8658,Inside,Gilbert,6,5,2000,VinylSd,NONE,1,PConc,4,1,250.0,982.0,4,881,1889,2,1,3,2,1,3,431.0,0,4,2006,215000
528280100,,11214,Corner,Gilbert,7,5,1998,VinylSd,NONE,2,PConc,4,1,930.0,930.0,3,930,1886,2,1,4,3,1,3,431.0,89,7,2006,199900
528290140,58.0,10852,Inside,Gilbert,6,5,2000,VinylSd,NONE,1,PConc,4,1,173.0,959.0,4,712,1671,2,1,3,2,1,3,472.0,0,2,2006,173000
528292080,,12104,FR3,Gilbert,7,5,2006,VinylSd,NONE,2,PConc,4,1,1035.0,1035.0,3,1240,2322,3,1,4,3,0,0,617.0,400,8,2006,287602
528294070,66.0,8738,Inside,Gilbert,7,5,1999,VinylSd,BrkFace,2,PConc,4,1,975.0,975.0,4,1286,2291,2,1,4,3,1,3,429.0,192,2,2006,230000
528315030,82.0,9452,Inside,NoRidge,8,5,1997,VinylSd,BrkFace,2,PConc,4,1,322.0,1396.0,4,985,2392,2,1,3,3,1,3,870.0,0,6,2006,348000
528315070,84.0,9660,Inside,NoRidge,8,5,1998,VinylSd,BrkFace,2,PConc,4,1,253.0,1044.0,4,897,1976,2,1,3,3,1,5,885.0,210,2,2006,286000
528315080,83.0,9545,Corner,NoRidge,8,5,2000,VinylSd,BrkFace,2,PConc,4,2,655.0,1160.0,4,1029,2234,2,1,3,3,1,3,768.0,0,6,2006,300000
528320060,118.0,35760,CulDSac,NoRidge,10,5,1995,HdBoard,BrkFace,2,PConc,5,4,543.0,1930.0,4,1796,3627,3,1,4,3,1,3,807.0,361,7,2006,625000
528327010,,9233,Inside,NoRidge,9,5,2000,VinylSd,BrkFace,2,PConc,5,3,358.0,1540.0,4,1315,2855,2,1,4,4,1,3,774.0,247,3,2006,405000
528344060,78.0,12011,CulDSac,NoRidge,8,5,1998,VinylSd,BrkFace,2,PConc,4,3,130.0,1086.0,4,838,1924,2,1,3,3,1,3,592.0,208,6,2006,280000
528348010,93.0,12090,Corner,NoRidge,8,5,1998,VinylSd,BrkFace,2,PConc,4,1,1141.0,1141.0,3,1098,2263,2,1,4,3,1,3,420.0,144,7,2006,258000
528358030,83.0,10019,Inside,NoRidge,8,5,1995,VinylSd,BrkFace,2,PConc,4,1,815.0,1342.0,4,1368,2726,2,1,4,3,1,5,725.0,307,6,2006,350000
528360050,114.0,17242,Inside,NoRidge,9,5,1993,MetalSd,BrkFace,2,PConc,5,4,48.0,1733.0,4,1567,3500,3,1,4,4,1,3,959.0,870,5,2006,584500
528363070,,10236,Inside,NoRidge,8,5,1994,VinylSd,BrkFace,2,PConc,4,4,742.0,1290.0,4,1189,2494,2,1,4,3,1,3,803.0,200,6,2006,321000
528365090,92.0,10120,Inside,NoRidge,8,5,1994,VinylSd,BrkFace,2,PConc,4,1,425.0,1165.0,4,1323,2526,2,1,4,3,1,3,844.0,309,12,2006,290000
528366040,,12585,Inside,NoRidge,8,5,1993,HdBoard,BrkFace,2,PConc,4,1,0.0,1286.0,4,1234,2799,2,1,3,3,1,3,704.0,432,10,2006,315000
528429060,75.0,12447,Inside,Somerst,8,5,2005,CemntBd,Stone,2,PConc,4,1,1100.0,1100.0,4,848,1964,2,1,3,3,1,4,760.0,200,1,2006,252000
528429100,49.0,15218,CulDSac,Somerst,8,5,2006,VinylSd,NONE,2,PConc,5,1,108.0,1670.0,4,0,1670,2,1,2,3,1,4,928.0,0,9,2006,336820
528429120,49.0,20896,CulDSac,Somerst,8,5,2005,VinylSd,NONE,2,PConc,5,2,356.0,2077.0,4,0,2097,1,1,1,4,1,5,1134.0,192,1,2006,423000
528429130,85.0,10182,CulDSac,Somerst,8,5,2006,VinylSd,Stone,2,PConc,5,2,440.0,1660.0,4,0,1660,2,0,3,3,1,4,500.0,322,5,2006,290000
528439030,73.0,8688,Inside,Somerst,7,5,2005,VinylSd,BrkFace,2,PConc,4,3,1616.0,1616.0,4,0,1616,2,0,3,3,0,0,834.0,208,4,2006,232000
528445010,85.0,10936,Corner,Somerst,8,5,2006,VinylSd,BrkFace,2,PConc,4,1,1504.0,1504.0,4,0,1504,2,0,3,3,0,0,510.0,144,9,2006,199000
528456200,72.0,8640,Inside,Somerst,8,5,2006,VinylSd,NONE,2,PConc,4,1,1254.0,1278.0,4,0,1278,2,0,2,3,0,0,584.0,0,10,2006,198600
528477010,100.0,13162,Corner,Somerst,9,5,2006,VinylSd,NONE,2,PConc,5,1,200.0,2036.0,4,604,2640,3,1,3,4,1,4,792.0,0,11,2006,405749
528477030,81.0,11216,Inside,Somerst,8,5,2006,VinylSd,NONE,2,PConc,4,1,1489.0,1489.0,4,0,1489,2,0,3,3,1,4,776.0,0,6,2006,232600
528480070,84.0,10728,Inside,Somerst,8,5,2006,VinylSd,NONE,2,PConc,4,2,1095.0,1095.0,3,844,1939,2,1,3,3,1,4,1053.0,192,8,2006,266000
528480100,65.0,8125,Inside,Somerst,7,5,2005,VinylSd,NONE,2,PConc,4,1,756.0,756.0,4,797,1553,2,1,3,3,0,0,615.0,0,3,2006,186500
528480110,65.0,8125,Inside,Somerst,6,5,2005,VinylSd,NONE,2,PConc,4,1,858.0,858.0,4,858,1716,2,1,3,3,0,0,615.0,0,2,2006,200825
528480150,65.0,8125,Inside,Somerst,7,5,2006,VinylSd,NONE,2,PConc,4,1,770.0,770.0,4,798,1576,2,1,3,3,0,0,614.0,0,8,2006,197000
528488110,60.0,7200,Inside,Somerst,6,5,2006,VinylSd,Stone,2,PConc,4,1,357.0,1262.0,3,0,1262,2,0,2,3,0,0,572.0,0,5,2006,185000
528488120,62.0,7500,Inside,Somerst,7,5,2005,VinylSd,NONE,2,PConc,4,1,1257.0,1257.0,4,0,1266,2,0,3,3,1,3,453.0,38,4,2006,176000
528488130,60.0,7200,Inside,Somerst,7,5,2006,VinylSd,NONE,2,PConc,4,1,1293.0,1293.0,4,0,1301,2,0,2,3,1,4,572.0,216,8,2006,187750
531363080,74.0,7733,Inside,SawyerW,6,5,2005,VinylSd,NONE,1,PConc,3,2,1118.0,1142.0,4,0,1142,1,1,3,3,0,0,0.0,4,1,2006,139500
531367010,91.0,11024,Corner,SawyerW,7,5,2005,VinylSd,BrkFace,2,PConc,4,3,1400.0,1400.0,4,0,1400,2,0,3,3,0,0,612.0,144,10,2006,186800
531375060,63.0,13072,Inside,SawyerW,6,5,2005,VinylSd,NONE,1,PConc,4,1,1131.0,1131.0,4,0,1131,1,1,3,3,0,0,0.0,0,3,2006,132000
531375070,63.0,13072,Inside,SawyerW,6,5,2005,VinylSd,NONE,2,PConc,4,1,1141.0,1141.0,4,0,1141,1,1,3,2,0,0,484.0,0,3,2006,142500
531375100,63.0,13072,Inside,SawyerW,6,5,2004,VinylSd,NONE,1,PConc,4,1,217.0,1158.0,4,0,1158,1,1,3,3,0,0,576.0,0,5,2006,158000
531376030,65.0,7800,Inside,SawyerW,7,5,2005,VinylSd,BrkFace,2,PConc,4,1,891.0,891.0,4,795,1686,2,1,3,3,0,0,462.0,144,4,2006,184000
531376050,74.0,7632,Inside,SawyerW,7,5,2005,VinylSd,BrkFace,2,PConc,4,1,784.0,784.0,4,754,1585,2,1,3,3,0,0,449.0,100,3,2006,184900
531379030,70.0,8304,Inside,SawyerW,6,5,1997,VinylSd,NONE,1,PConc,4,1,941.0,941.0,4,896,1837,2,1,3,2,0,0,688.0,150,7,2006,187000
531450040,65.0,7153,Inside,SawyerW,6,5,1992,VinylSd,NONE,2,PConc,4,1,374.0,761.0,4,793,1603,2,1,3,3,0,0,484.0,0,7,2006,175900
531451290,70.0,9370,Inside,SawyerW,6,5,1992,HdBoard,NONE,2,PConc,4,1,78.0,836.0,4,887,1731,2,1,3,3,0,0,462.0,307,10,2006,248500
531452080,50.0,7175,Inside,SawyerW,6,5,1990,Plywood,NONE,2,PConc,4,1,494.0,1398.0,3,0,1398,2,0,2,3,0,0,542.0,0,7,2006,172000
531452100,50.0,7175,Inside,SawyerW,6,5,1991,Plywood,NONE,2,PConc,4,1,939.0,1217.0,3,0,1217,2,0,2,3,0,0,484.0,0,6,2006,151000
531452210,,9019,Inside,SawyerW,6,5,1994,VinylSd,NONE,1,PConc,4,1,362.0,636.0,4,684,1320,2,1,3,3,0,0,472.0,0,7,2006,150000
531478010,,8900,Inside,SawyerW,4,4,1966,HdBoard,NONE,1,CBlock,3,1,0.0,1056.0,2,0,1056,1,0,2,2,0,0,384.0,0,11,2006,107000
531479030,60.0,7800,Corner,SawyerW,5,5,1965,VinylSd,NONE,1,CBlock,3,1,187.0,828.0,3,0,965,1,0,3,2,0,0,300.0,421,7,2006,119900
532351060,70.0,9100,Inside,Sawyer,5,4,1962,Wd Sdng,BrkFace,1,CBlock,3,1,952.0,988.0,4,0,988,1,0,3,2,0,0,624.0,0,7,2006,129500
532351090,70.0,9100,Inside,Sawyer,5,5,1963,HdBoard,BrkFace,1,CBlock,3,1,396.0,1728.0,2,0,1728,2,0,6,2,0,0,504.0,0,11,2006,125000
532351150,68.0,8927,Inside,Sawyer,6,6,1977,VinylSd,NONE,1,CBlock,0,0,0.0,0.0,2,368,1654,2,0,4,2,0,0,528.0,0,8,2006,119500
532353030,,9240,Inside,Sawyer,5,6,1962,HdBoard,NONE,1,CBlock,3,1,252.0,864.0,3,0,1211,1,0,2,2,1,3,576.0,161,3,2006,144000
532353180,88.0,8471,Corner,Sawyer,6,7,1977,HdBoard,BrkFace,1,CBlock,4,3,0.0,506.0,2,0,1212,1,0,3,2,1,3,492.0,292,7,2006,151000
532376080,,9308,CulDSac,Sawyer,5,5,1965,HdBoard,NONE,1,CBlock,3,1,430.0,984.0,2,0,984,1,0,3,2,0,0,310.0,0,7,2006,126000
532376180,65.0,8450,Inside,Sawyer,5,6,1968,Plywood,BrkFace,1,CBlock,3,1,450.0,882.0,2,0,909,1,0,3,2,0,0,294.0,0,11,2006,116000
532376250,,8638,Inside,Sawyer,5,6,1963,HdBoard,NONE,1,PConc,3,1,744.0,925.0,3,0,925,1,0,2,2,0,0,484.0,203,10,2006,133500
532378050,,13052,CulDSac,Sawyer,5,6,1965,HdBoard,NONE,1,CBlock,3,1,312.0,1024.0,2,0,1024,1,1,3,2,0,0,308.0,0,1,2006,120875
532378070,,13526,CulDSac,Sawyer,5,6,1965,HdBoard,BrkFace,1,CBlock,3,1,0.0,935.0,2,0,935,1,0,3,2,0,0,288.0,180,11,2006,137000
532378130,,8020,Inside,Sawyer,5,6,1964,HdBoard,NONE,1,CBlock,3,1,268.0,912.0,2,0,912,1,0,3,2,0,0,0.0,0,4,2006,124000
532378160,65.0,6993,Inside,Sawyer,5,7,1961,HdBoard,NONE,1,CBlock,3,1,447.0,912.0,2,0,1236,1,0,3,2,1,3,288.0,0,6,2006,135000
532378220,,8789,Inside,Sawyer,5,6,1967,VinylSd,NONE,1,CBlock,3,2,253.0,912.0,2,0,941,1,0,3,2,1,1,288.0,64,6,2006,129200
532476050,100.0,14330,Corner,Veenker,7,4,1974,WdShing,BrkFace,2,CBlock,4,4,228.0,1748.0,3,495,2646,2,0,3,3,4,3,550.0,641,1,2006,260000
533110130,121.0,16059,Corner,NoRidge,8,5,1991,HdBoard,BrkFace,2,CBlock,4,1,1288.0,1288.0,4,1116,2417,2,1,4,3,1,3,462.0,127,4,2006,260000
533125120,105.0,11025,Inside,NoRidge,8,5,1992,HdBoard,BrkFace,2,PConc,5,4,216.0,1334.0,4,1306,2826,2,1,3,3,3,3,888.0,177,10,2006,334000
533127080,,14541,Corner,NoRidge,8,7,1993,MetalSd,NONE,2,PConc,4,1,326.0,1338.0,4,1168,2520,2,1,5,3,1,3,796.0,209,11,2006,310000
533128030,,13346,CulDSac,NoRidge,7,5,1992,HdBoard,NONE,2,PConc,4,1,367.0,1095.0,4,1129,2295,2,1,4,3,1,3,590.0,0,7,2006,268000
533128090,89.0,12461,Corner,NoRidge,8,5,1994,ImStucc,NONE,2,PConc,4,1,168.0,1624.0,4,0,1624,2,0,2,3,1,2,757.0,0,7,2006,262000
533206040,34.0,3628,Inside,Somerst,7,5,2004,MetalSd,NONE,2,PConc,4,1,1143.0,1143.0,4,0,1143,1,1,1,3,1,4,588.0,0,5,2006,176400
533208050,37.0,3316,Inside,Somerst,8,5,2005,MetalSd,NONE,2,PConc,4,1,208.0,1247.0,4,0,1247,1,1,1,3,1,4,550.0,0,4,2006,197000
533212100,30.0,3180,Inside,Somerst,7,5,2005,MetalSd,NONE,1,PConc,4,1,600.0,600.0,4,600,1200,2,1,2,3,0,0,480.0,0,6,2006,151000
533212110,24.0,2544,Inside,Somerst,7,5,2005,MetalSd,NONE,2,PConc,4,1,600.0,600.0,4,623,1223,2,1,2,3,0,0,480.0,0,7,2006,147400
533212120,24.0,2544,Inside,Somerst,7,5,2005,MetalSd,NONE,2,PConc,4,1,600.0,600.0,4,623,1223,2,1,2,3,0,0,480.0,0,7,2006,149900
533212130,30.0,3180,Inside,Somerst,7,5,2005,MetalSd,NONE,2,PConc,4,1,600.0,600.0,4,600,1200,2,1,2,3,0,0,480.0,0,4,2006,144152
533221080,,2998,Inside,Somerst,6,5,2000,MetalSd,BrkFace,2,PConc,4,1,403.0,756.0,4,756,1524,2,1,2,3,0,0,440.0,0,6,2006,166000
533223010,35.0,3735,FR3,Somerst,7,5,1999,MetalSd,BrkFace,2,PConc,4,1,241.0,691.0,4,739,1452,2,1,3,3,0,0,506.0,0,3,2006,183900
533223080,,2651,FR2,Somerst,7,5,2000,MetalSd,NONE,2,PConc,4,1,32.0,673.0,4,709,1382,2,1,3,3,0,0,490.0,153,4,2006,165000
533223110,,4447,FR2,Somerst,7,5,2003,VinylSd,NONE,2,PConc,4,1,530.0,530.0,4,550,1080,2,1,2,3,0,0,496.0,0,7,2006,139000
533241010,114.0,8314,Corner,Somerst,7,5,1997,Wd Sdng,NONE,2,PConc,4,1,569.0,569.0,4,840,1694,2,1,3,3,1,3,434.0,0,11,2006,200000
533242030,60.0,7180,Inside,Somerst,8,5,2001,CemntBd,NONE,2,PConc,4,1,1568.0,1568.0,4,0,1568,2,0,3,3,1,3,564.0,0,9,2006,221000
533250130,30.0,9549,CulDSac,Veenker,8,5,1995,BrkFace,NONE,2,PConc,4,3,0.0,1494.0,4,0,1494,1,1,2,4,1,4,481.0,0,4,2006,270000
533252020,,11250,Inside,Veenker,6,6,1977,Plywood,NONE,2,CBlock,4,1,441.0,1208.0,2,0,1208,1,1,3,2,1,3,546.0,198,6,2006,165000
533253030,,3760,CulDSac,Greens,8,5,1980,Wd Sdng,NONE,2,CBlock,4,4,44.0,1235.0,3,0,1235,1,0,1,2,3,3,484.0,133,5,2006,214000
533253050,36.0,3640,CulDSac,Greens,8,5,1980,Wd Sdng,NONE,2,CBlock,4,4,176.0,1036.0,2,0,1036,1,0,1,3,1,3,484.0,133,9,2006,188000
533253090,40.0,3874,Inside,Greens,8,5,1980,Wd Sdng,NONE,2,CBlock,4,4,419.0,1226.0,2,0,1226,1,0,1,3,1,2,484.0,133,7,2006,190000
533253160,40.0,3876,Inside,Greens,8,5,1978,Wd Sdng,NONE,2,CBlock,4,4,48.0,1226.0,2,0,1226,1,0,1,3,1,3,484.0,133,7,2006,170000
533350050,68.0,50271,Inside,Veenker,9,5,1981,WdShing,NONE,2,CBlock,5,4,32.0,1842.0,3,0,1842,0,1,0,3,1,4,894.0,857,11,2006,385000
534125210,79.0,13110,Corner,NWAmes,5,6,1972,Plywood,BrkFace,1,CBlock,4,1,191.0,1153.0,4,0,1193,2,0,2,2,0,0,501.0,140,7,2006,146500
534126060,102.0,10192,Inside,NWAmes,7,6,1968,MetalSd,BrkFace,1,CBlock,3,1,570.0,570.0,3,698,1920,3,0,4,3,1,3,487.0,0,9,2006,170000
534127190,,20781,CulDSac,NWAmes,7,7,1968,BrkFace,NONE,1,CBlock,3,1,1203.0,1568.0,2,0,2156,2,0,3,2,1,4,508.0,0,6,2006,262500
534127270,90.0,11700,Corner,NWAmes,6,6,1968,HdBoard,BrkFace,1,CBlock,3,1,304.0,708.0,3,708,1416,2,1,3,2,1,3,776.0,0,5,2006,179900
534128210,,11029,Corner,NWAmes,6,7,1968,HdBoard,BrkFace,1,CBlock,3,2,435.0,1054.0,2,1142,2654,2,1,4,3,1,4,619.0,0,8,2006,250000
534129230,80.0,10400,Inside,NWAmes,6,5,1972,VinylSd,NONE,1,CBlock,3,1,485.0,732.0,3,778,1790,1,2,4,2,1,3,484.0,148,11,2006,165150
534175100,78.0,10140,Inside,NWAmes,7,6,1967,HdBoard,BrkFace,1,CBlock,3,1,713.0,1334.0,3,0,1334,2,0,3,2,0,0,477.0,0,4,2006,164500
534176250,80.0,9600,Inside,NWAmes,7,5,1969,HdBoard,BrkFace,1,CBlock,3,1,1164.0,1164.0,2,0,1164,1,1,3,2,0,0,528.0,0,7,2006,140000
534201130,75.0,9750,Inside,NAmes,5,5,1967,VinylSd,NONE,1,PConc,3,3,100.0,980.0,3,0,980,2,0,3,2,0,0,384.0,68,10,2006,135500
534201230,80.0,9600,Corner,NAmes,5,5,1968,MetalSd,NONE,1,CBlock,3,1,293.0,1051.0,3,0,1051,1,0,3,2,0,0,504.0,0,7,2006,142000
534201250,72.0,8640,Inside,NAmes,5,5,1968,HdBoard,BrkFace,1,CBlock,4,2,56.0,900.0,4,886,1770,1,1,4,2,0,0,530.0,0,6,2006,155000
534201260,78.0,9360,Inside,NAmes,6,7,1968,HdBoard,BrkFace,1,CBlock,3,3,216.0,976.0,2,0,976,1,0,2,3,1,2,504.0,94,8,2006,157500
534201280,70.0,8400,Inside,NAmes,5,5,1968,HdBoard,BrkFace,1,CBlock,3,3,36.0,1052.0,3,0,1052,1,1,3,2,0,0,288.0,356,11,2006,138500
534201300,70.0,8400,Inside,NAmes,5,6,1968,HdBoard,NONE,1,CBlock,4,4,89.0,833.0,3,0,898,1,0,3,2,0,0,326.0,143,8,2006,140000
534202020,,9759,Inside,NAmes,5,5,1966,Plywood,NONE,1,CBlock,3,1,252.0,1051.0,2,0,1051,1,0,3,2,0,0,264.0,182,3,2006,124400
534202180,80.0,9600,Inside,NAmes,5,7,1967,MetalSd,BrkFace,1,PConc,3,3,137.0,1141.0,3,0,1141,1,0,3,2,0,0,568.0,0,7,2006,158000
534226060,71.0,9230,Corner,NAmes,5,8,1965,MetalSd,BrkFace,1,CBlock,3,2,203.0,864.0,3,0,1200,1,1,1,3,0,0,884.0,0,10,2006,146000
534250300,,14803,CulDSac,NWAmes,6,5,1971,HdBoard,BrkFace,1,CBlock,3,1,409.0,825.0,3,896,1993,2,1,4,2,1,4,495.0,0,6,2006,190000
534275010,,10659,Inside,NAmes,5,6,1961,Wd Sdng,NONE,1,CBlock,3,1,135.0,1050.0,2,0,1050,1,0,3,2,0,0,368.0,0,1,2006,136500
534276010,70.0,9100,Corner,NAmes,5,5,1958,VinylSd,NONE,1,CBlock,3,1,169.0,864.0,2,0,864,1,0,3,2,0,0,624.0,0,7,2006,129900
534276230,70.0,8393,Corner,NAmes,5,5,1959,MetalSd,BrkFace,1,CBlock,3,1,1098.0,1626.0,4,0,1712,2,0,4,2,0,0,588.0,272,6,2006,145000
534400120,80.0,8800,Inside,NAmes,6,7,1965,BrkFace,NONE,1,PConc,3,2,34.0,1187.0,4,0,1565,2,0,3,3,2,3,299.0,200,6,2006,185900
534403280,80.0,8800,Inside,NAmes,6,6,1964,HdBoard,BrkFace,1,CBlock,3,1,698.0,1251.0,2,0,1251,1,0,3,2,2,4,461.0,0,3,2006,160000
534403400,,10368,CulDSac,NAmes,6,6,1964,HdBoard,BrkFace,1,CBlock,3,1,0.0,1008.0,4,0,1488,1,1,3,2,1,4,430.0,154,4,2006,167000
534403440,85.0,9350,Inside,NAmes,5,6,1964,HdBoard,NONE,1,CBlock,3,1,360.0,720.0,3,720,1440,1,1,4,2,1,1,480.0,0,7,2006,157500
534427090,75.0,10382,Inside,NAmes,6,5,1958,HdBoard,BrkFace,1,CBlock,3,4,75.0,588.0,2,0,1095,1,0,2,2,0,0,264.0,0,3,2006,140000
534428060,69.0,8973,Inside,NAmes,5,7,1958,Plywood,BrkFace,1,CBlock,3,1,413.0,1008.0,2,0,1053,1,1,3,4,0,0,750.0,0,7,2006,150000
534429130,80.0,10800,Inside,NAmes,5,7,1960,Wd Sdng,BrkFace,1,CBlock,3,1,616.0,1248.0,4,0,1248,1,0,3,2,0,0,286.0,0,5,2006,151500
534430050,60.0,8550,Inside,NAmes,6,8,1934,MetalSd,NONE,1,CBlock,3,1,242.0,816.0,4,0,816,1,0,2,2,1,2,240.0,228,7,2006,129800
534430110,,11425,Corner,NAmes,5,6,1954,BrkFace,NONE,1,CBlock,3,1,522.0,1008.0,3,0,1008,1,0,2,2,1,4,275.0,0,7,2006,137000
534431030,68.0,9724,Inside,NAmes,5,7,1947,BrkFace,NONE,1,CBlock,3,1,938.0,938.0,4,0,1043,1,0,2,2,1,4,273.0,125,5,2006,137000
534451050,51.0,4712,Inside,BrkSide,4,7,1946,MetalSd,NONE,1,CBlock,3,1,363.0,747.0,2,456,1230,1,1,3,2,0,0,305.0,0,8,2006,121600
534451120,51.0,5900,Inside,BrkSide,4,7,1923,Wd Sdng,NONE,1,PConc,4,1,440.0,440.0,2,0,869,1,0,2,1,0,0,0.0,0,8,2006,85500
534451130,52.0,5825,Inside,BrkSide,4,5,1926,MetalSd,BrkFace,1,PConc,2,2,600.0,600.0,3,0,747,1,0,1,2,0,0,528.0,0,6,2006,79900
534453150,92.0,7438,Inside,BrkSide,5,8,1908,AsbShng,NONE,1,PConc,2,1,504.0,504.0,3,316,1252,1,0,3,2,0,0,576.0,104,6,2006,127000
534455080,80.0,9600,Inside,NAmes,5,6,1961,WdShing,NONE,1,CBlock,3,2,336.0,1251.0,2,0,1433,1,0,3,2,1,4,441.0,144,6,2006,161000
534475160,89.0,10858,Corner,NAmes,5,6,1952,Wd Sdng,Stone,1,CBlock,3,2,1404.0,1444.0,4,0,1624,1,0,2,2,1,4,240.0,0,7,2006,146500
534476100,80.0,9600,Inside,NAmes,5,5,1951,HdBoard,Stone,1,CBlock,3,1,60.0,1056.0,4,0,1216,1,0,3,2,0,0,280.0,0,5,2006,135000
534477030,89.0,10680,Inside,NAmes,5,3,1951,Wd Sdng,BrkFace,1,CBlock,3,1,1380.0,2136.0,2,0,2136,2,0,4,2,0,0,528.0,0,10,2006,137900
534479130,79.0,9490,Inside,NAmes,6,7,1941,Wd Sdng,NONE,1,CBlock,3,1,238.0,806.0,2,620,1578,1,0,3,1,2,3,240.0,0,8,2006,133000
534479240,79.0,9462,Inside,NAmes,5,6,1949,Wd Sdng,NONE,1,CBlock,3,1,704.0,704.0,3,704,1728,1,1,3,2,1,4,234.0,245,7,2006,137000
534479300,82.0,9888,Inside,NAmes,5,6,1954,MetalSd,NONE,1,CBlock,3,1,450.0,936.0,2,0,936,1,0,2,2,0,0,240.0,0,3,2006,121000
535101110,,8917,Inside,NAmes,5,5,1967,Plywood,NONE,1,CBlock,3,1,1584.0,1584.0,2,0,1584,2,0,4,2,0,0,506.0,0,10,2006,119000
535103070,,12700,Inside,NAmes,6,5,1964,HdBoard,NONE,1,CBlock,3,1,307.0,1246.0,2,0,1246,1,0,3,2,2,4,441.0,0,11,2006,172000
535105160,85.0,8500,Inside,NAmes,5,3,1961,HdBoard,BrkCmn,1,CBlock,3,1,635.0,1235.0,2,0,1235,1,0,2,2,0,0,480.0,0,12,2006,98600
535125060,88.0,14200,Corner,NAmes,7,6,1966,MetalSd,BrkFace,1,CBlock,3,1,479.0,924.0,4,941,2157,2,1,4,3,2,4,487.0,105,5,2006,226000
535150240,75.0,9000,Inside,NAmes,5,5,1954,Wd Sdng,NONE,1,CBlock,3,1,124.0,936.0,2,0,1128,1,0,2,2,0,0,286.0,0,6,2006,118000
535150300,174.0,25419,Corner,NAmes,8,4,1918,Stucco,NONE,2,PConc,3,1,140.0,1360.0,3,1360,3112,2,0,4,3,1,5,795.0,0,3,2006,235000
535151080,109.0,9723,Corner,NAmes,6,7,1963,MetalSd,BrkFace,1,CBlock,3,1,1008.0,1008.0,2,0,1008,1,0,2,2,0,0,430.0,0,10,2006,135000
535151130,70.0,7728,Inside,NAmes,5,6,1962,Wd Sdng,BrkFace,1,CBlock,3,3,303.0,1106.0,2,0,1190,1,0,3,2,0,0,540.0,0,5,2006,132500
535152070,70.0,8163,Inside,NAmes,5,6,1959,HdBoard,BrkFace,1,CBlock,3,3,102.0,1144.0,2,0,1144,1,0,3,2,1,3,796.0,86,3,2006,143000
535152280,70.0,8400,Corner,NAmes,5,5,1957,BrkFace,NONE,1,CBlock,2,2,556.0,1179.0,3,0,1364,1,1,3,2,1,4,331.0,0,3,2006,132000
535176050,80.0,11600,Inside,NAmes,6,5,1960,Wd Sdng,BrkFace,1,CBlock,3,1,818.0,1383.0,2,0,1383,1,1,3,2,0,0,292.0,0,4,2006,145250
535177100,,9610,Corner,NAmes,6,6,1958,Wd Sdng,BrkFace,1,CBlock,3,1,918.0,1121.0,4,0,1336,1,1,3,2,1,3,488.0,80,12,2006,162000
535178100,125.0,10000,Corner,NAmes,5,6,1956,Wd Sdng,BrkFace,1,CBlock,3,3,99.0,1058.0,4,0,1370,1,0,3,2,1,3,300.0,191,2,2006,148000
535179050,69.0,14850,Inside,NAmes,5,5,1957,Wd Sdng,NONE,1,CBlock,3,1,197.0,1092.0,2,0,1092,1,0,2,2,1,3,299.0,268,5,2006,141000
535180020,72.0,10152,Inside,NAmes,6,6,1956,Wd Sdng,NONE,1,CBlock,3,3,210.0,1124.0,4,0,1124,1,0,3,2,1,3,353.0,0,5,2006,153000
535180070,72.0,10011,Inside,NAmes,5,6,1957,HdBoard,BrkFace,1,CBlock,3,1,710.0,1070.0,2,0,1236,1,0,2,3,1,2,447.0,0,5,2006,134450
535301010,,7032,Corner,NAmes,5,5,1979,MetalSd,NONE,1,CBlock,4,4,0.0,943.0,2,0,943,1,0,2,2,2,3,600.0,42,12,2006,135960
535301150,70.0,8092,Inside,NAmes,6,8,1954,Wd Sdng,BrkFace,1,CBlock,3,1,226.0,1050.0,4,0,1050,1,0,3,3,0,0,286.0,0,6,2006,156000
